playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
halliji01,1875,2,NY2,NA,44,203,29,58,6,3,3,21,2,2,1,2,,,,,
hallji01,1875,1,KEO,NA,1,3,0,1,0,1,0,1,0,0,0,0,,,,,
harbibi01,1875,1,HR1,NA,53,208,32,50,3,3,0,26,2,4,9,3,,,,,
harriri01,1875,1,NH1,NA,1,4,0,2,1,0,0,1,0,1,0,0,,,,,
hastisc01,1875,1,CH2,NA,65,287,43,73,9,0,0,30,13,11,9,14,,,,,
hatfijo01,1875,1,NY2,NA,1,4,1,2,1,0,0,1,0,0,0,0,,,,,
hautzch01,1875,1,SL1,NA,19,83,5,25,3,0,0,4,5,1,0,9,,,,,
heifefr01,1875,1,BS1,NA,11,50,11,14,0,3,0,5,0,0,0,0,,,,,
helli01,1875,1,BR2,NA,1,4,0,1,0,0,0,0,0,0,0,0,,,,,
hicksna01,1875,1,NY2,NA,62,269,32,67,10,0,0,22,1,0,2,10,,,,,
highadi01,1875,1,CH2,NA,42,208,44,49,5,3,0,12,6,2,0,0,,,,,
highadi01,1875,2,NY2,NA,15,64,12,25,5,0,0,10,0,0,0,1,,,,,
hinespa01,1875,1,CH2,NA,69,308,45,101,14,4,0,36,6,9,1,0,,,,,
holdsji01,1875,1,NY2,NA,71,324,45,92,12,1,0,23,3,3,1,3,,,,,
holliho01,1875,1,WS6,NA,19,81,8,20,1,1,0,5,2,1,1,2,,,,,
jonesch01,1875,1,KEO,NA,12,47,4,13,2,4,0,10,1,1,0,5,,,,,
jonesch01,1875,2,HR1,NA,1,4,1,0,0,0,0,0,0,0,0,1,,,,,
keenaji01,1875,1,NH1,NA,5,13,1,1,0,0,0,0,0,0,0,0,,,,,
keerlge01,1875,1,CH2,NA,6,23,2,3,0,0,0,3,0,0,0,2,,,,,
kesslhe01,1875,1,BR2,NA,25,105,17,26,2,0,0,7,0,2,1,2,,,,,
knighge01,1875,1,NH1,NA,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
knighlo01,1875,1,PH1,NA,13,47,5,6,2,0,0,2,2,0,0,2,,,,,
knowdja01,1875,1,BR2,NA,43,163,17,32,2,0,0,9,0,1,1,3,,,,,
lathaju01,1875,1,BS1,NA,16,78,23,21,4,0,0,13,0,0,0,2,,,,,
lathaju01,1875,2,NH1,NA,20,76,6,15,1,0,0,5,6,0,0,4,,,,,
leonaan01,1875,1,BS1,NA,80,396,87,127,14,6,1,74,14,8,2,6,,,,,
lovetle01,1875,1,PH3,NA,6,21,2,5,1,0,0,2,0,0,1,5,,,,,
lowryjo01,1875,1,WS6,NA,6,22,2,3,0,0,0,0,0,1,1,0,,,,,
luffhe01,1875,1,NH1,NA,38,166,15,45,10,3,2,18,3,3,0,5,,,,,
malonfe01,1875,1,PH2,NA,29,123,15,28,2,1,0,10,1,0,1,2,,,,,
mannija01,1875,1,BS1,NA,77,348,71,94,11,3,1,46,5,5,2,9,,,,,
martial01,1875,1,BR2,NA,6,26,1,3,0,0,0,1,0,0,0,0,,,,,
masonch01,1875,1,PH3,NA,12,47,5,11,0,0,0,3,0,0,0,1,,,,,
masonch01,1875,2,WS6,NA,8,33,2,3,0,0,0,1,0,0,0,3,,,,,
mathebo01,1875,1,NY2,NA,70,264,23,48,6,2,0,15,1,2,2,5,,,,,
mcbridi01,1875,1,PH1,NA,60,270,42,73,9,0,0,45,2,1,4,5,,,,,
mcclo01,1875,1,WS6,NA,11,40,1,7,0,0,0,4,0,1,1,2,,,,,
mcgeami01,1875,1,PH2,NA,68,310,71,90,6,2,0,37,19,4,1,1,,,,,
mcgeepa01,1875,1,NY2,NA,25,95,4,17,2,0,0,9,0,0,0,10,,,,,
mcgeepa01,1875,2,BR2,NA,18,65,3,10,3,1,0,5,0,0,1,4,,,,,
mcginti01,1875,1,PH3,NA,13,52,5,12,0,1,0,5,0,0,0,4,,,,,
mcginti01,1875,2,NH1,NA,32,131,13,36,3,1,0,10,1,1,0,7,,,,,
mckeljo01,1875,1,NH1,NA,43,188,26,43,3,1,0,10,3,1,5,8,,,,,
mcmuljo01,1875,1,PH2,NA,54,222,33,57,9,4,2,19,6,10,5,12,,,,,
mcsortr01,1875,1,SL1,NA,15,52,4,11,0,0,0,2,3,0,0,3,,,,,
mcveyca01,1875,1,BS1,NA,82,389,89,138,36,9,3,87,7,0,1,5,,,,,
metcaal01,1875,1,NY2,NA,8,32,2,7,0,0,0,1,2,0,0,3,,,,,
meyerle01,1875,1,PH2,NA,68,301,55,95,14,8,1,54,7,2,0,2,,,,,
millejo01,1875,1,KEO,NA,13,50,4,6,1,0,0,0,0,0,0,3,,,,,
millejo01,1875,2,CH2,NA,15,54,1,8,0,0,0,1,0,0,0,7,,,,,
milleto01,1875,1,SL2,NA,56,214,18,35,2,0,0,12,2,0,1,8,,,,,
millsev01,1875,1,HR1,NA,80,342,59,89,8,4,1,48,6,4,0,3,,,,,
mooremo01,1875,1,BR2,NA,21,86,5,19,4,0,0,5,0,1,0,4,,,,,
morgapi01,1875,1,SL1,NA,19,69,11,18,4,0,0,1,2,1,5,4,,,,,
munnho01,1875,1,BR2,NA,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
murnati01,1875,1,PH2,NA,69,313,71,85,5,0,1,30,30,9,7,7,,,,,
nelsoca01,1875,1,NY2,NA,70,276,28,55,7,1,0,23,4,2,9,0,,,,,
nichoal01,1875,1,BR2,NA,32,131,4,20,2,0,0,9,0,0,0,6,,,,,
nichotr01,1875,1,NH1,NA,34,119,12,23,0,2,0,5,5,0,0,2,,,,,
oneilj01,1875,1,BR2,NA,7,26,3,2,0,0,0,1,0,1,1,1,,,,,
oranto01,1875,1,SL1,NA,19,81,7,15,3,1,0,10,3,2,1,1,,,,,
orourji01,1875,1,BS1,NA,75,358,97,106,13,7,6,72,17,5,9,6,,,,,
paborch01,1875,1,BR2,NA,42,153,14,36,2,2,0,11,0,0,1,1,,,,,
paborch01,1875,2,NH1,NA,6,23,4,8,0,2,0,2,0,0,0,1,,,,,
parksbi01,1875,1,WS6,NA,27,111,13,20,0,0,0,6,1,1,1,1,,,,,
parksbi01,1875,2,PH2,NA,2,6,0,1,0,0,0,0,0,0,0,1,,,,,
patteda01,1875,1,BR2,NA,12,45,4,9,0,0,0,4,1,0,0,0,,,,,
pearcdi01,1875,1,SL2,NA,70,311,51,77,6,3,0,29,8,3,7,7,,,,,
peterjo01,1875,1,CH2,NA,69,297,40,85,16,2,0,34,12,6,0,3,,,,,
phelpne01,1875,1,NY2,NA,2,6,1,2,1,0,0,0,0,0,0,1,,,,,
pikeli01,1875,1,SL2,NA,70,312,61,108,22,12,0,44,25,10,3,8,,,,,
quinnpa01,1875,1,BR2,NA,2,8,2,1,0,0,0,0,0,0,0,0,,,,,
quinnpa02,1875,1,KEO,NA,11,43,4,14,1,0,0,5,0,1,0,1,,,,,
quinnpa02,1875,2,HR1,NA,5,13,1,3,0,0,0,1,0,1,1,3,,,,,
quinnpa02,1875,3,CH2,NA,17,61,12,14,0,0,0,1,1,1,0,2,,,,,
radcljo01,1875,1,PH3,NA,5,23,2,4,0,0,0,0,0,0,1,0,,,,,
reachal01,1875,1,PH1,NA,3,14,4,4,1,0,0,1,2,1,0,0,,,,,
redmobi01,1875,1,SL1,NA,19,82,12,16,2,0,0,1,3,0,2,7,,,,,
remseja01,1875,1,HR1,NA,86,358,70,96,10,4,0,34,6,3,5,4,,,,,
resslla01,1875,1,WS6,NA,27,108,17,21,1,0,0,5,4,0,0,4,,,,,
rextewi01,1875,1,BR2,NA,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
richmjo01,1875,1,PH1,NA,29,125,29,25,2,0,0,12,1,0,1,4,,,,,
rileybi01,1875,1,KEO,NA,8,33,4,5,1,0,0,1,0,0,1,1,,,,,
rocapad01,1875,1,PH1,NA,16,69,13,12,1,0,0,4,3,2,1,7,,,,,
ryanjo01,1875,1,NH1,NA,37,146,17,23,2,2,0,8,10,4,3,12,,,,,
saylo01,1875,1,WS6,NA,11,38,4,10,0,0,0,2,0,0,0,7,,,,,
schafha01,1875,1,BS1,NA,52,222,49,64,9,0,0,17,3,2,1,8,,,,,
selmafr01,1875,1,WS6,NA,1,3,0,1,0,0,0,0,0,0,0,0,,,,,
sewarge01,1875,1,SL2,NA,25,96,12,24,2,0,0,8,1,0,1,1,,,,,
shaff01,1875,1,BR2,NA,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
shaffor01,1875,1,PH2,NA,19,70,10,17,2,1,0,6,2,0,0,4,,,,,
sheri01,1875,1,BR2,NA,1,4,0,0,0,0,0,0,0,0,0,1,,,,,
simmojo01,1875,1,KEO,NA,13,53,5,9,1,0,0,4,1,2,0,2,,,,,
smithjo01,1875,1,NH1,NA,1,3,0,0,0,0,0,0,0,0,1,0,,,,,
smithto01,1875,1,BR2,NA,3,13,0,1,0,0,0,1,0,0,0,0,,,,,
snydepo01,1875,1,PH2,NA,66,263,38,64,8,2,1,25,3,8,4,4,,,,,
somered01,1875,1,PH3,NA,14,57,6,13,3,0,0,6,1,0,1,3,,,,,
somered01,1875,2,NH1,NA,33,136,14,29,5,0,0,7,1,2,1,3,,,,,
spaldal01,1875,1,BS1,NA,74,343,68,107,15,3,0,56,2,2,3,3,,,,,
startjo01,1875,1,NY2,NA,69,314,58,90,10,5,4,30,1,4,3,0,,,,,
stearbi01,1875,1,WS6,NA,21,78,9,20,0,0,0,7,0,1,1,4,,,,,
stevero01,1875,1,WS6,NA,1,4,0,1,0,0,0,0,0,0,0,0,,,,,
stodd01,1875,1,BR2,NA,2,9,1,1,1,0,0,0,0,0,0,1,,,,,
sulli01,1875,1,NH1,NA,2,8,3,3,0,0,0,2,1,0,0,1,,,,,
suttoez01,1875,1,PH1,NA,75,358,83,116,11,7,1,59,13,10,1,3,,,,,
sweasch01,1875,1,SL1,NA,19,76,7,13,1,0,0,4,2,4,3,1,,,,,
terry01,1875,1,WS6,NA,6,22,0,4,0,1,0,2,0,0,0,1,,,,,
thompan01,1875,1,WS6,NA,11,41,3,4,0,1,0,3,0,0,0,1,,,,,
thompfr01,1875,1,BR2,NA,1,5,1,2,0,0,0,1,0,0,0,0,,,,,
tippeji01,1875,1,NH1,NA,41,159,10,25,1,0,0,4,1,0,1,6,,,,,
treacfr01,1875,1,PH3,NA,11,46,9,12,3,0,0,2,1,0,2,0,,,,,
treacfr01,1875,2,PH2,NA,43,179,23,38,3,3,0,15,6,3,1,3,,,,,
trenwge01,1875,1,PH3,NA,10,45,5,8,2,0,0,4,0,0,1,2,,,,,
trenwge01,1875,2,NH1,NA,6,25,1,6,2,0,0,3,0,0,0,1,,,,,
waittch01,1875,1,SL2,NA,30,113,14,23,10,0,0,12,3,2,2,7,,,,,
walkeos01,1875,1,BR2,NA,1,2,0,0,0,0,0,0,0,0,1,0,,,,,
warnefr01,1875,1,PH3,NA,14,57,11,14,4,0,0,2,0,0,1,2,,,,,
waterfr01,1875,1,CH2,NA,5,20,2,6,0,0,0,3,0,1,0,2,,,,,
weavesa01,1875,1,PH2,NA,1,4,1,1,1,0,0,1,0,0,0,0,,,,,
whitede01,1875,1,BS1,NA,80,371,76,136,23,3,1,60,2,3,3,2,,,,,
whitewa01,1875,1,CH2,NA,69,287,37,71,9,0,0,23,5,10,0,3,,,,,
withech01,1875,1,WS6,NA,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
wrighge01,1875,1,BS1,NA,79,408,106,136,20,7,2,61,13,6,2,6,,,,,
wrighha01,1875,1,BS1,NA,1,4,1,1,0,0,0,0,0,0,0,1,,,,,
wrighsa01,1875,1,NH1,NA,33,127,10,24,4,0,0,5,1,0,1,1,,,,,
yorkto01,1875,1,HR1,NA,86,375,68,111,14,7,0,37,7,3,3,6,,,,,
zettlge01,1875,1,CH2,NA,32,133,7,29,0,0,0,9,0,0,0,5,,,,,
zettlge01,1875,2,PH2,NA,21,83,10,15,0,0,0,6,1,0,0,7,,,,,
addybo01,1876,1,CHN,NL,32,142,36,40,4,1,0,16,,,5,0,,,,,
allisar01,1876,1,LS1,NL,31,130,9,27,2,1,0,10,,,2,6,,,,,
allisdo01,1876,1,HAR,NL,44,163,19,43,4,0,0,15,,,3,9,,,,,
andrufr01,1876,1,CHN,NL,8,36,6,11,3,0,0,2,,,0,5,,,,,
ansonca01,1876,1,CHN,NL,66,309,63,110,9,7,2,59,,,12,8,,,,,
barnero01,1876,1,CHN,NL,66,322,126,138,21,14,1,59,,,20,8,,,,,
battijo01,1876,1,SL3,NL,64,283,34,85,11,4,0,46,,,6,6,,,,,
bechtge01,1876,1,LS1,NL,14,55,2,10,1,0,0,2,,,0,1,,,,,
bechtge01,1876,2,NY3,NL,2,10,2,3,0,0,0,0,,,0,0,,,,,
berghjo01,1876,1,PHN,NL,1,4,0,0,0,0,0,0,,,0,2,,,,,
bielaos01,1876,1,CHN,NL,32,139,24,29,3,0,0,10,,,2,3,,,,,
blongjo01,1876,1,SL3,NL,62,264,30,62,7,4,0,30,,,2,9,,,,,
bondto01,1876,1,HAR,NL,45,182,18,50,8,0,0,21,,,0,4,,,,,
bootham01,1876,1,CN1,NL,63,272,31,71,3,0,0,14,,,9,11,,,,,
boothed01,1876,1,NY3,NL,57,228,17,49,2,1,0,7,,,2,4,,,,,
bordejo01,1876,1,BSN,NL,32,121,19,25,3,0,0,7,,,3,3,,,,,
bradlfo01,1876,1,BSN,NL,22,82,12,19,2,1,0,8,,,2,3,,,,,
bradlge01,1876,1,SL3,NL,64,265,29,66,7,6,0,28,,,3,12,,,,,
brownle01,1876,1,BSN,NL,45,195,23,41,6,6,2,21,,,3,22,,,,,
burdoja01,1876,1,HAR,NL,69,309,66,80,9,1,0,23,,,13,16,,,,,
bushodo01,1876,1,PHN,NL,5,21,4,1,0,0,0,1,,,0,0,,,,,
carbijo01,1876,1,LS1,NL,7,25,3,4,0,0,0,1,,,0,0,,,,,
careyto01,1876,1,HAR,NL,68,289,51,78,7,0,0,26,,,3,4,,,,,
cassijo01,1876,1,HAR,NL,12,47,6,13,2,0,0,8,,,1,0,,,,,
chapmja01,1876,1,LS1,NL,17,67,4,16,1,0,0,5,,,1,3,,,,,
clackbo01,1876,1,CN1,NL,32,118,10,19,0,1,0,5,,,5,12,,,,,
clappjo01,1876,1,SL3,NL,64,298,60,91,4,2,0,29,,,8,2,,,,,
clintji01,1876,1,LS1,NL,16,65,8,22,2,0,0,0,,,0,0,,,,,
collida01,1876,1,LS1,NL,7,28,3,4,1,0,0,9,,,0,2,,,,,
coonwi01,1876,1,PHN,NL,54,220,30,50,5,1,0,22,,,2,4,,,,,
cravebi01,1876,1,NY3,NL,56,246,24,55,4,0,0,22,,,2,7,,,,,
cummica01,1876,1,HAR,NL,24,105,14,17,3,0,0,7,,,0,3,,,,,
currepe01,1876,1,PHN,NL,3,12,5,4,1,0,0,2,,,0,0,,,,,
cuthbne01,1876,1,SL3,NL,63,283,46,70,10,1,0,25,,,7,4,,,,,
deando01,1876,1,CN1,NL,34,138,9,36,3,1,0,4,,,2,13,,,,,
dehlmhe01,1876,1,SL3,NL,64,245,40,45,6,0,0,9,,,9,10,,,,,
devliji01,1876,1,LS1,NL,68,298,38,94,14,1,0,28,,,1,11,,,,,
eggleda01,1876,1,PHN,NL,39,174,28,52,4,0,0,19,,,2,4,,,,,
fairge01,1876,1,NY3,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
fergubo01,1876,1,HAR,NL,69,310,48,82,8,5,0,32,,,2,11,,,,,
fieldsa01,1876,1,CN1,NL,4,14,2,0,0,0,0,0,,,1,3,,,,,
fishech01,1876,1,CN1,NL,35,129,12,32,1,0,0,4,,,0,8,,,,,
fislewe01,1876,1,PHN,NL,59,278,42,80,15,1,1,30,,,2,4,,,,,
foleywi01,1876,1,CN1,NL,58,221,19,50,3,2,0,9,,,0,14,,,,,
forceda01,1876,1,PHN,NL,60,284,48,66,6,0,0,17,,,5,3,,,,,
forceda01,1876,2,NY3,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
fousebi01,1876,1,PHN,NL,21,89,11,12,0,1,0,2,,,0,0,,,,,
fulmech01,1876,1,LS1,NL,66,267,28,73,9,5,1,29,,,1,10,,,,,
gerhajo01,1876,1,LS1,NL,65,292,33,76,10,3,2,18,,,3,5,,,,,
glennjo01,1876,1,CHN,NL,66,276,55,84,9,2,0,32,,,12,6,,,,,
gouldch01,1876,1,CN1,NL,61,258,27,65,7,0,0,11,,,6,11,,,,,
haguebi01,1876,1,LS1,NL,67,294,31,78,8,0,1,22,,,2,10,,,,,
hallge01,1876,1,PHN,NL,60,268,51,98,7,13,5,45,,,8,4,,,,,
halliji01,1876,1,NY3,NL,54,240,45,67,7,6,2,36,,,2,4,,,,,
harbibi01,1876,1,HAR,NL,30,106,11,23,2,1,0,6,,,3,2,,,,,
hastisc01,1876,1,LS1,NL,67,283,36,73,6,1,0,21,,,5,11,,,,,
hatfijo01,1876,1,NY3,NL,1,4,0,1,0,0,0,1,,,0,0,,,,,
hayesmi01,1876,1,NY3,NL,5,21,1,3,0,2,0,2,,,0,0,,,,,
heubege01,1876,1,NY3,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
hicksna01,1876,1,NY3,NL,45,188,20,44,4,1,0,15,,,3,4,,,,,
highadi01,1876,1,HAR,NL,67,312,59,102,21,2,0,35,,,2,7,,,,,
hinespa01,1876,1,CHN,NL,64,305,62,101,21,3,2,59,,,1,3,,,,,
holbebi01,1876,1,LS1,NL,12,43,3,11,0,0,0,5,,,0,3,,,,,
holdsji01,1876,1,NY3,NL,52,241,23,64,3,2,0,19,,,1,2,,,,,
jonesch01,1876,1,CN1,NL,64,276,40,79,17,4,4,38,,,7,17,,,,,
kesslhe01,1876,1,CN1,NL,59,248,26,64,5,0,0,11,,,7,10,,,,,
knighlo01,1876,1,PHN,NL,55,240,32,60,9,3,0,24,,,2,2,,,,,
laffefl01,1876,1,PHN,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
larkite01,1876,1,NY3,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
leonaan01,1876,1,BSN,NL,64,303,53,85,10,2,0,27,,,4,6,,,,,
mackde01,1876,1,SL3,NL,48,180,32,39,5,0,1,7,,,11,5,,,,,
malonfe01,1876,1,PHN,NL,22,96,14,22,2,0,0,6,,,0,1,,,,,
malonjo01,1876,1,NY3,NL,2,7,1,2,0,1,0,2,,,0,1,,,,,
mannija01,1876,1,BSN,NL,70,288,52,76,13,0,2,25,,,7,5,,,,,
mathebo01,1876,1,NY3,NL,56,218,19,40,4,1,0,9,,,3,2,,,,,
mcbridi01,1876,1,BSN,NL,4,16,2,3,0,0,0,4,,,0,0,,,,,
mcgeami01,1876,1,SL3,NL,61,276,48,72,3,0,0,30,,,2,1,,,,,
mcginti01,1876,1,BSN,NL,9,40,5,6,0,0,0,2,,,0,1,,,,,
mcguijo01,1876,1,NY3,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
mcveyca01,1876,1,CHN,NL,63,308,62,107,15,0,1,53,,,2,4,,,,,
meyerle01,1876,1,PHN,NL,55,256,46,87,12,8,0,34,,,3,2,,,,,
millsev01,1876,1,HAR,NL,63,254,28,66,8,1,0,23,,,1,3,,,,,
morrijo01,1876,1,BSN,NL,66,278,38,73,5,2,0,26,,,3,5,,,,,
mullejo01,1876,1,PHN,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
murnati01,1876,1,BSN,NL,69,308,60,87,4,3,2,34,,,8,12,,,,,
nichoal01,1876,1,NY3,NL,57,212,20,38,4,0,0,9,,,2,3,,,,,
nichotr01,1876,1,BSN,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
orourji01,1876,1,BSN,NL,70,312,61,102,17,3,2,43,,,15,17,,,,,
parksbi01,1876,1,BSN,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
paullo01,1876,1,PHN,NL,3,12,2,2,1,0,0,0,,,0,0,,,,,
pearcdi01,1876,1,SL3,NL,25,102,12,21,1,0,0,10,,,3,5,,,,,
pearcfr01,1876,1,LS1,NL,1,2,0,0,0,0,0,0,,,0,0,,,,,
peterjo01,1876,1,CHN,NL,66,316,70,111,14,2,1,47,,,3,2,,,,,
phelpne01,1876,1,NY3,NL,1,3,0,0,0,0,0,0,,,0,1,,,,,
phelpne01,1876,2,PHN,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
piersda01,1876,1,CN1,NL,57,233,33,55,4,1,0,13,,,1,9,,,,,
pikeli01,1876,1,SL3,NL,63,282,55,91,19,10,1,50,,,8,9,,,,,
remseja01,1876,1,HAR,NL,69,324,62,89,12,5,1,30,,,1,15,,,,,
rittewh01,1876,1,PHN,NL,16,52,8,13,3,0,0,4,,,0,2,,,,,
ryanjo01,1876,1,LS1,NL,64,241,32,61,5,1,1,18,,,6,23,,,,,
schafha01,1876,1,BSN,NL,70,286,47,72,11,0,0,35,,,4,11,,,,,
sewarge01,1876,1,NY3,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
shandji01,1876,1,NY3,NL,2,8,0,1,0,0,0,0,,,0,0,,,,,
snydepo01,1876,1,LS1,NL,56,224,21,44,4,1,1,9,,,2,7,,,,,
snydere01,1876,1,CN1,NL,55,205,10,31,3,1,0,12,,,1,19,,,,,
somered01,1876,1,LS1,NL,64,256,29,48,5,1,0,14,,,1,6,,,,,
spaldal01,1876,1,CHN,NL,66,292,54,91,14,2,0,44,,,6,3,,,,,
startjo01,1876,1,NY3,NL,56,264,40,73,6,0,0,21,,,1,2,,,,,
suttoez01,1876,1,PHN,NL,54,236,45,70,12,7,1,31,,,3,2,,,,,
sweasch01,1876,1,CN1,NL,56,225,18,46,5,2,0,10,,,2,5,,,,,
treacfr01,1876,1,NY3,NL,57,256,47,54,5,1,0,18,,,1,5,,,,,
treacpe01,1876,1,NY3,NL,2,5,1,0,0,0,0,0,,,1,0,,,,,
valenbo01,1876,1,NY3,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
wardji01,1876,1,PHN,NL,1,4,1,2,0,0,0,1,,,0,1,,,,,
warnefr01,1876,1,PHN,NL,1,3,0,0,0,0,0,0,,,0,0,,,,,
westbi01,1876,1,NY3,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
whitede01,1876,1,CHN,NL,66,303,66,104,18,1,1,60,,,7,3,,,,,
whitnfr01,1876,1,BSN,NL,34,139,27,33,7,1,0,15,,,1,3,,,,,
willida01,1876,1,CN1,NL,9,35,1,7,0,0,0,1,,,0,4,,,,,
wrighge01,1876,1,BSN,NL,70,335,72,100,18,6,1,34,,,8,9,,,,,
wrighha01,1876,1,BSN,NL,1,3,0,0,0,0,0,0,,,0,1,,,,,
wrighsa01,1876,1,BSN,NL,2,8,0,1,0,0,0,0,,,0,0,,,,,
yorkto01,1876,1,HAR,NL,67,263,47,68,12,7,1,39,,,10,4,,,,,
zettlge01,1876,1,PHN,NL,32,128,11,27,2,1,0,11,,,0,5,,,,,
addybo01,1877,1,CN1,NL,57,245,27,68,2,3,0,31,,,6,5,,,,,
allisdo01,1877,1,HAR,NL,29,115,14,17,2,0,0,6,,,3,7,,,,,
ansonca01,1877,1,CHN,NL,59,255,52,86,19,1,0,32,,,9,3,,,,,
barnero01,1877,1,CHN,NL,22,92,16,25,1,0,0,5,,,7,4,,,,,
bassjo01,1877,1,HAR,NL,1,4,1,1,0,0,0,0,,,0,0,,,,,
battijo01,1877,1,SL3,NL,57,226,28,45,3,7,1,22,,,6,17,,,,,
blongjo01,1877,1,SL3,NL,58,218,17,47,8,3,0,13,,,4,22,,,,,
bondto01,1877,1,BSN,NL,61,259,32,59,4,3,0,30,,,1,15,,,,,
bootham01,1877,1,CN1,NL,44,157,16,27,2,1,0,13,,,12,10,,,,,
bradlge01,1877,1,CHN,NL,55,214,31,52,7,3,0,12,,,6,19,,,,,
brownle01,1877,1,BSN,NL,58,221,27,56,12,8,1,31,,,6,33,,,,,
buncejo01,1877,1,HAR,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
burdoja01,1877,1,HAR,NL,58,277,35,72,6,0,0,9,,,2,16,,,,,
careyto01,1877,1,HAR,NL,60,274,38,70,3,2,1,20,,,0,9,,,,,
cassijo01,1877,1,HAR,NL,60,251,43,95,10,5,0,27,,,3,3,,,,,
clappjo01,1877,1,SL3,NL,60,255,47,81,6,6,0,34,,,8,6,,,,,
cravebi01,1877,1,LS1,NL,57,238,33,63,5,2,0,29,,,5,11,,,,,
croftar01,1877,1,SL3,NL,54,220,23,51,5,2,0,27,,,1,15,,,,,
crowlbi01,1877,1,LS1,NL,61,238,30,67,9,3,1,23,,,4,13,,,,,
cummica01,1877,1,CN1,NL,19,70,6,14,1,2,0,4,,,4,6,,,,,
cuthbne01,1877,1,CN1,NL,12,56,6,10,5,0,0,2,,,1,2,,,,,
dehlmhe01,1877,1,SL3,NL,32,119,24,22,4,0,0,11,,,7,21,,,,,
devliji01,1877,1,LS1,NL,61,268,38,72,6,3,1,27,,,7,27,,,,,
dorgami01,1877,1,SL3,NL,60,266,45,82,9,7,0,23,,,9,13,,,,,
edench01,1877,1,CHN,NL,15,55,9,12,0,1,0,5,,,3,6,,,,,
eggleda01,1877,1,CHN,NL,33,136,20,36,3,0,0,20,,,1,5,,,,,
fergubo01,1877,1,HAR,NL,58,254,40,65,7,2,0,35,,,3,10,,,,,
fishech01,1877,1,CHN,NL,1,4,0,0,0,0,0,0,,,0,2,,,,,
foleywi01,1877,1,CN1,NL,56,216,23,41,5,1,0,18,,,4,13,,,,,
forceda01,1877,1,SL3,NL,58,225,24,59,5,3,0,22,,,11,15,,,,,
gerhajo01,1877,1,LS1,NL,59,250,41,76,6,5,1,35,,,5,8,,,,,
gleasja01,1877,1,SL3,NL,1,4,0,1,0,0,0,0,,,0,1,,,,,
glennjo01,1877,1,CHN,NL,50,202,31,46,6,1,0,20,,,8,16,,,,,
gouldch01,1877,1,CN1,NL,24,91,5,25,2,1,0,13,,,5,5,,,,,
haguebi01,1877,1,LS1,NL,59,263,38,70,7,1,1,24,,,7,18,,,,,
haldejo01,1877,1,LS1,NL,1,4,0,0,0,0,0,0,,,0,0,,,,,
hallge01,1877,1,LS1,NL,61,269,53,87,15,8,0,26,,,12,19,,,,,
halliji01,1877,1,CN1,NL,16,73,18,27,1,1,0,7,,,1,1,,,,,
halliji01,1877,2,CHN,NL,19,89,17,25,4,1,0,11,,,4,2,,,,,
harbibi01,1877,1,HAR,NL,41,167,18,37,5,2,0,8,,,3,6,,,,,
hastisc01,1877,1,CN1,NL,20,71,7,10,1,0,0,3,,,3,6,,,,,
hicksna01,1877,1,CN1,NL,8,32,3,6,0,0,0,3,,,1,2,,,,,
hinespa01,1877,1,CHN,NL,60,261,44,73,11,7,0,23,,,1,8,,,,,
holdsji01,1877,1,HAR,NL,55,260,26,66,5,2,0,20,,,2,8,,,,,
jonesch01,1877,1,CN1,NL,17,69,16,21,3,3,1,10,0,0,4,8,0,0,0,,
jonesch01,1877,2,CHN,NL,2,8,1,3,1,0,0,2,,,1,0,,,,,
jonesch01,1877,3,CN1,NL,38,163,36,51,8,7,1,26,,,10,17,,,,,
kesslhe01,1877,1,CN1,NL,6,20,0,2,0,0,0,0,,,2,1,,,,,
laffefl01,1877,1,LS1,NL,4,17,2,1,1,0,0,0,,,0,4,,,,,
larkite01,1877,1,HAR,NL,58,228,28,52,6,5,1,18,,,5,23,,,,,
lathaju01,1877,1,LS1,NL,59,278,42,81,10,6,0,22,,,5,6,,,,,
leele01,1877,1,SL3,NL,4,18,0,5,1,0,0,0,,,0,1,,,,,
leonaan01,1877,1,BSN,NL,58,272,46,78,5,0,0,27,,,5,5,,,,,
